sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text;es;fr;it;ar;ru;uk;he;alignment_es;alignment_fr;alignment_it;alignment_ar;alignment_ru;alignment_uk;alignment_he;x_phrase_indices;x_phrase_es;x_phrase_fr;x_phrase_it;x_phrase_ar;x_phrase_ru;x_phrase_uk;x_phrase_he;x_gender_es;x_votes_es;x_gender_fr;x_votes_fr;x_gender_it;x_votes_it;x_gender_ar;x_votes_ar;x_gender_ru;x_votes_ru;x_gender_uk;x_votes_uk;x_gender_he;x_votes_he
6;46;Buchdruckerin;234;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Emma;FEMININE;Emma arbeitet als Buchdruckerin.;Emma trabaja como impresora de libros.;Emma travaille comme imprimeuse de livres.;Emma lavora come tipografa di libri.;إيما تعمل في طباعة الكتب.;Эмма работает печатницей книг.;Емма працює друкаркою книг.;אמה עובדת כמדפיסת ספרים.;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-4;0-0 1-1 2-1 3-2 3-3;0-0 1-1 2-2 3-2 3-3;0-0 1-1 2-2 3-2 3-3;[2, 3];como impresora libros.;comme imprimeuse livres.;come tipografa libri.;في طباعة الكتب.;работает печатницей книг.;друкаркою книг.;כמדפיסת ספרים.;UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;39;Stahlarbeiter;241;MASCULINE;1;;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Stahlarbeiter liebt seinen Liebhaber.;El trabajador siderúrgico ama a su amante.;Le métallurgiste aime sa bien-aimée.;L'operaio siderurgico ama la sua amante.;عامل الصلب يحب حبيبته.;Сталелитейщик любит свою возлюбленную.;Сталевар кохає свою кохану.;פועל הפלדה אוהב את אהובתו.;0-0 1-1 1-2 2-3 3-5 4-4 4-6;0-0 1-1 2-2 3-3 4-4;0-0 1-0 1-1 2-2 3-4 4-3 4-5;0-0 1-1 2-2 3-3 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 1-1 2-2 3-3 4-4;[0, 1];El trabajador siderúrgico;Le métallurgiste;L'operaio siderurgico;عامل الصلب;Сталелитейщик;Сталевар;פועל הפלדה;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;39;Stahlarbeiter;241;MASCULINE;1;;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Stahlarbeiter liebt seine Liebhaberin.;El trabajador siderúrgico ama a su amante.;Le métallurgiste aime sa bien-aimée.;L'operaio siderurgico ama la sua amante.;عامل الصلب يحب حبيبته.;Сталелитейщик любит свою возлюбленную.;Сталевар кохає свою кохану.;פועל הפלדה אוהב את אהובתו.;0-0 1-1 1-2 2-3 3-5 4-4 4-6;0-0 1-1 2-2 3-3 4-4;0-0 1-0 1-1 2-2 3-4 4-3 4-5;0-0 1-1 2-2 3-3 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 1-1 2-2 3-3 4-4;[0, 1];El trabajador siderúrgico;Le métallurgiste;L'operaio siderurgico;عامل الصلب;Сталелитейщик;Сталевар;פועל הפלדה;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;39;Stahlarbeiterin;241;FEMININE;1;;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Stahlarbeiterin liebt ihren Liebhaber.;El trabajador siderúrgico ama a su amante.;L'ouvrière sidérurgiste aime son amant.;L'operaio siderurgico ama il suo amante.;عاملة الصلب تحب حبيبها.;Работница сталелитейного завода любит своего возлюбленного.;Сталеварка кохає свого коханого.;פועלת הפלדה אוהבת את אהובה.;0-0 1-1 1-2 2-3 3-5 4-4 4-6;0-0 1-0 1-1 2-2 3-3 4-4;0-0 1-0 1-1 2-2 3-4 4-3 4-5;1-0 2-2 4-3;0-0 1-0 1-1 1-2 2-3 3-4 4-5;0-0 1-0 2-1 3-2 4-3;0-0 1-1 2-2 3-3 4-4;[0, 1];El trabajador siderúrgico;L'ouvrière sidérurgiste;L'operaio siderurgico;عاملة;Работница сталелитейного завода;Сталеварка;פועלת הפלדה;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;39;Stahlarbeiterin;241;FEMININE;1;;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Stahlarbeiterin liebt ihre Liebhaberin.;El trabajador siderúrgico ama a su amante.;L'ouvrière sidérurgiste aime son amant.;L'operaio siderurgico ama il suo amante.;عاملة الصلب تحب حبيبها.;Работница сталелитейного завода любит своего возлюбленного.;Сталеварка кохає свого коханого.;פועלת הפלדה אוהבת את אהובה.;0-0 1-1 1-2 2-3 3-5 4-4 4-6;0-0 1-0 1-1 2-2 3-3 4-4;0-0 1-0 1-1 2-2 3-4 4-3 4-5;0-1 1-0 2-2 4-3;0-0 1-0 1-1 1-2 2-3 3-4 4-5;0-0 1-0 2-1 3-2 4-3;0-0 1-1 2-2 3-3 4-4;[0, 1];El trabajador siderúrgico;L'ouvrière sidérurgiste;L'operaio siderurgico;عاملة الصلب;Работница сталелитейного завода;Сталеварка;פועלת הפלדה;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;48;Stahlarbeiter;241;MASCULINE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Leon;MASCULINE;Seit Jahren arbeitet Leon als Stahlarbeiter.;León lleva años trabajando como obrero siderúrgico.;Léon travaille comme ouvrier métallurgiste depuis des années.;Leon lavora come operaio siderurgico da anni.;يعمل ليون كعامل في صناعة الصلب منذ سنوات.;Леон уже много лет работает сталеваром.;Леон роками працює сталеваром.;ליאון עובד כפועל פלדה כבר שנים.;0-1 1-2 2-3 3-0 4-4 5-5 5-6;0-5 0-6 1-7 2-1 3-0 4-2 5-3 5-4 5-7;0-5 1-6 2-1 3-0 4-2 5-3 5-4 5-6;0-6 1-7 2-0 3-1 4-2 5-2 5-3 5-4 5-7;0-2 1-3 2-4 3-0 4-4 5-5;0-0 1-1 2-2 5-3;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;[4, 5];como obrero siderúrgico.;comme ouvrier métallurgiste années.;come operaio siderurgico anni.;كعامل في صناعة سنوات.;работает сталеваром.;сталеваром.;כפועל פלדה שנים.;MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;48;Stahlarbeiter;241;MASCULINE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Alexis;n;Seit Jahren arbeitet Alexis als Stahlarbeiter.;Alexis lleva años trabajando como obrero siderúrgico.;Alexis travaille comme ouvrier métallurgiste depuis des années.;Alexis lavora come operaio siderurgico da anni.;يعمل أليكسيس كعامل في مجال صناعة الصلب منذ سنوات.;Алексис много лет работает сталеваром.;Алексіс працює сталеваром вже багато років.;אלכסיס עובד כפועל פלדה כבר שנים.;0-1 1-2 2-3 3-0 4-4 5-5 5-6;0-5 0-6 1-7 2-1 3-0 4-2 5-3 5-4 5-7;0-5 1-6 2-1 3-0 4-2 5-3 5-4 5-6;0-7 1-8 2-0 3-1 4-2 5-2 5-5 5-6 5-8;0-1 1-2 2-3 3-0 4-3 5-4;0-4 1-5 2-1 3-0 4-1 5-2 5-5;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;[4, 5];como obrero siderúrgico.;comme ouvrier métallurgiste années.;come operaio siderurgico anni.;كعامل صناعة الصلب سنوات.;работает сталеваром.;працює сталеваром років.;כפועל פלדה שנים.;MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;48;Stahlarbeiterin;241;FEMININE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Alexis;n;Seit Jahren arbeitet Alexis als Stahlarbeiterin.;Alexis lleva años trabajando como obrero siderúrgico.;Alexis travaille comme ouvrier métallurgiste depuis des années.;Alexis lavora come operaio siderurgico da anni.;يعمل أليكسيس كعامل في مجال صناعة الصلب منذ سنوات.;Алексис много лет работает сталеваром.;Алексіс працює сталеваром вже багато років.;אלכסיס עובד כפועל פלדה כבר שנים.;0-1 1-2 2-3 3-0 4-4 5-5 5-6;0-5 1-7 2-1 3-0 4-2 5-3 5-4 5-7;0-5 1-6 2-1 3-0 4-2 5-3 5-4 5-6;0-7 1-8 2-0 3-1 4-2 5-2 5-5 5-6 5-8;0-1 1-2 2-3 3-0 4-3 5-4;0-4 1-5 2-1 3-0 4-1 5-2 5-5;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;[4, 5];como obrero siderúrgico.;comme ouvrier métallurgiste années.;come operaio siderurgico anni.;كعامل صناعة الصلب سنوات.;работает сталеваром.;працює сталеваром років.;כפועל פלדה שנים.;MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;48;Stahlarbeiterin;241;FEMININE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Emilia;FEMININE;Seit Jahren arbeitet Emilia als Stahlarbeiterin.;Emilia trabaja como obrera siderúrgica desde hace años.;Emilia travaille comme ouvrière sidérurgique depuis des années.;Emilia lavora come operaia siderurgica da anni.;تعمل إميليا في مجال صناعة الصلب منذ سنوات.;Эмилия много лет работает сталеваром.;Емілія роками працює сталеваркою.;אמיליה עובדת כפועלת פלדה כבר שנים.;0-5 1-7 2-1 3-0 4-2 5-3 5-4 5-7;0-5 0-6 1-7 2-1 3-0 4-2 5-3 5-4 5-7;0-5 1-6 2-1 3-0 4-2 5-3 5-4 5-6;0-6 1-7 2-0 3-1 4-2 5-4 5-5 5-7;0-1 1-2 2-3 3-0 4-3 5-4;0-0 1-1 2-2 3-0 4-3 5-3;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;[4, 5];como obrera siderúrgica años.;comme ouvrière sidérurgique années.;come operaia siderurgica anni.;في صناعة الصلب سنوات.;работает сталеваром.;сталеваркою.;כפועלת פלדה שנים.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;38;Münzpräger;242;MASCULINE;1;;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Münzpräger küsst seinen Partner.;El acuñador de monedas besa a su pareja.;Le fabricant de monnaie embrasse son partenaire.;Il coniatore bacia la sua compagna.;يقبّل صانع العملات شريكه.;Монетчик целует свою напарницу.;Монетник цілує свого партнера.;טובע המטבעות מנשק את בת זוגו.;0-0 1-1 1-3 2-4 3-5 3-6 4-7;0-0 1-1 1-3 2-4 3-5 4-6;0-0 1-1 2-2 3-3 3-4 4-5;0-0 1-1 1-2 2-0 3-3 4-3;0-3 1-0 2-1 3-2 4-3;0-0 1-0 1-3 2-1 3-2 4-3;0-0 1-1 2-2 3-3 4-5;[0, 1];El acuñador monedas;Le fabricant monnaie;Il coniatore;يقبّل صانع العملات;Монетчик напарницу.;Монетник партнера.;טובע המטבעות;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;38;Münzpräger;242;MASCULINE;1;;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Münzpräger küsst seine Partnerin.;El acuñador de monedas besa a su pareja.;Le fabricant de monnaie embrasse son partenaire.;Il coniatore bacia la sua compagna.;يقبّل صانع العملات شريكه.;Монетчик целует свою напарницу.;Монетник цілує свого партнера.;טובע המטבעות מנשק את בת זוגו.;0-0 1-1 1-3 2-4 3-6 4-3 4-7;0-0 1-1 2-4 3-5 4-6;0-0 1-1 2-2 3-3 3-4 4-5;0-0 1-1 1-2 2-0 3-3 4-2 4-3;0-0 1-0 1-3 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-1 2-2 3-3 4-4 4-5;[0, 1];El acuñador monedas;Le fabricant;Il coniatore;يقبّل صانع العملات;Монетчик напарницу.;Монетник;טובע המטבעות;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;38;Münzprägerin;242;FEMININE;1;;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Münzprägerin küsst ihren Partner.;El acuñador de monedas besa a su pareja.;La fondeuse de monnaie embrasse son partenaire.;Il coniatore di monete bacia il suo partner.;تقوم صانعة العملات بتقبيل شريكها.;Монетчальщица целует своего партнера.;Монетниця цілує свого партнера.;טובעת המטבעות מנשקת את בן זוגה.;0-0 1-1 1-3 2-4 3-5 3-6 4-7;0-0 1-1 1-3 2-4 3-5 4-6;0-0 1-1 1-3 2-4 3-5 3-6 4-7;0-0 1-1 1-2 1-4 2-3 4-4;0-0 1-0 2-1 3-2 4-3;0-0 1-0 1-3 2-1 3-2 4-3;0-0 1-1 2-2 3-3 4-5;[0, 1];El acuñador monedas;La fondeuse monnaie;Il coniatore monete;تقوم صانعة العملات شريكها.;Монетчальщица;Монетниця партнера.;טובעת המטבעות;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
5;38;Münzprägerin;242;FEMININE;1;;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Münzprägerin küsst ihre Partnerin.;El acuñador de monedas besa a su pareja.;La fondeuse de monnaie embrasse son partenaire.;Il coniatore di monete bacia il suo partner.;تقوم صانعة العملات بتقبيل شريكها.;Монетчальщица целует своего партнера.;Монетниця цілує свого партнера.;טובעת המטבעות מנשקת את בן זוגה.;0-0 1-1 2-4 3-6 4-3 4-7;0-0 1-1 1-3 2-4 3-5 4-6;0-0 1-1 1-3 2-4 3-6 4-3 4-7;0-0 1-1 1-2 2-3 4-4;0-0 1-0 2-1 3-2 4-3;1-0 2-1 3-2 4-3;0-0 1-1 2-2 3-3 4-4 4-5;[0, 1];El acuñador;La fondeuse monnaie;Il coniatore monete;تقوم صانعة العملات;Монетчальщица;Монетниця;טובעת המטבעות;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;46;Münzpräger;242;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Noah;MASCULINE;Noah arbeitet als Münzpräger.;Noé trabaja como acuñador de monedas.;Noé travaille comme frappeur de monnaie.;Noah lavora come coniatore di monete.;يعمل نوح في سك العملات المعدنية.;Ной работает монетчиком.;Ной працює карбувальником монет.;נוח עובד כמטביע מטבעות.;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-5;0-1 1-0 2-2 3-3 3-4 3-5;0-0 1-1 2-1 3-2;0-0 1-1 3-2 3-3;0-0 1-1 2-2 3-2 3-3;[2, 3];como acuñador monedas.;comme frappeur monnaie.;come coniatore monete.;في سك العملات المعدنية.;работает монетчиком.;карбувальником монет.;כמטביע מטבעות.;FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;46;Münzpräger;242;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente arbeitet als Münzpräger.;Bente trabaja como acuñador de monedas.;Bente travaille comme frappeur de monnaie.;Bente lavora come coniatore.;بينتي تعمل في سك العملات المعدنية.;Бенте работает монетчиком.;Бенте працює карбувальником монет.;בנטה עובדת כמטביעת מטבעות.;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 3-2;0-0 1-1 3-2 3-3;0-0 1-1 2-2 3-2 3-3;[2, 3];como acuñador monedas.;comme frappeur monnaie.;come coniatore.;في سك العملات المعدنية.;монетчиком.;карбувальником монет.;כמטביעת מטבעות.;FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;46;Münzprägerin;242;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente arbeitet als Münzprägerin.;Bente trabaja como acuñador de monedas.;Bente travaille comme frappeur de monnaie.;Bente lavora come coniatore.;بينتي تعمل في سك العملات المعدنية.;Бенте работает монетчиком.;Бенте працює карбувальником монет.;בנטה עובדת כמטביעת מטבעות.;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 3-2;0-0 1-1 3-2 3-3;0-0 1-1 2-2 3-1 3-2 3-3;[2, 3];como acuñador monedas.;comme frappeur monnaie.;come coniatore.;في سك العملات المعدنية.;монетчиком.;карбувальником монет.;עובדת כמטביעת מטבעות.;FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;46;Münzprägerin;242;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Mia;FEMININE;Mia arbeitet als Münzprägerin.;Mia trabaja como acuñadora de monedas.;Mia travaille comme fondeuse de monnaie.;Mia lavora come coniatrice di monete.;ميا تعمل في سك العملات المعدنية.;Миа работает монетчиком.;Міа працює карбувальником монет.;מיה עובדת כמטביעת מטבעות.;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-1 3-2;0-0 1-1 3-2 3-3;0-0 1-1 2-2 3-2 3-3;[2, 3];como acuñadora de monedas.;comme fondeuse monnaie.;come coniatrice di monete.;في سك المعدنية.;работает монетчиком.;карбувальником монет.;כמטביעת מטבעות.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
5;38;Schleifer;242;MASCULINE;1;;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Schleifer küsst seinen Partner.;El molinillo besa a su pareja.;Le broyeur embrasse son partenaire.;Il macinino bacia la sua compagna.;يقبّل الرجل شريكه.;Шлифовщик целует своего напарника.;Млинець цілує свого партнера.;הטוחן מנשק את בת זוגו.;0-0 1-1 2-2 3-3 3-4 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-3 3-4 4-5;0-0 1-1 2-0 3-2 4-2;0-0 1-0 2-1 3-2 4-3;1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-4;[0, 1];El molinillo;Le broyeur;Il macinino;يقبّل الرجل;Шлифовщик;Млинець;הטוחן;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;38;Schleifer;242;MASCULINE;1;;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Schleifer küsst seine Partnerin.;El molinillo besa a su pareja.;Le broyeur embrasse son partenaire.;Il macinino bacia la sua compagna.;يقبّل الرجل شريكه.;Шлифовщик целует своего напарника.;Млинець цілує свого партнера.;הטוחן מנשק את בת זוגו.;0-0 1-1 2-2 3-4 4-3 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-3 3-4 4-5;0-0 1-1 2-0 4-2;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3 4-4;[0, 1];El molinillo;Le broyeur;Il macinino;يقبّل الرجل;Шлифовщик;Млинець;הטוחן;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;38;Schleiferin;242;FEMININE;1;;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Schleiferin küsst ihren Partner.;El molinillo besa a su pareja.;La meuleuse embrasse son partenaire.;La macinina bacia il suo partner.;تقوم الفتاة التي تطحن الحبوب بتقبيل شريكها.;Шлифовальная машина целует своего партнера.;Млинець цілує свого партнера.;הטוחנת מנשקת את בן זוגה.;0-0 1-1 2-2 3-3 3-4 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-3 3-4 4-5;0-1 1-1 2-5 3-6 4-6;0-0 1-0 2-2 3-3 4-4;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-4;[0, 1];El molinillo;La meuleuse;La macinina;الفتاة;Шлифовальная;Млинець;הטוחנת;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
